pred_star_prob,pred_ext_prob,pred_gal_prob,pred_qso_prob,fuv_nuv,nuv_u,nuv_g,u_g,g_r,r_i,i_z,z_y,y_J,J_H,H_K,K_3p6,y_3p6,i_3p6,r_3p6,z_3p6,g_3p6,ir3p6_4p5,morpho_i,morpho_r,morpho_z,morpho_y,morpho_g,objid_parent,ra_parent,dec_parent,HSC_i,train_test_flag,classlabel_s1,classlabel_s2,z_spec,z_spec_s,CFHT_u
0.0012108683586120605,0.9987891316413879,9.111166000366211E-4,0.9990888833999634,2.693999999999999,999.0,0.886000411987304,999.0,0.14699935913085938,0.2129993438720703,0.019001007080078125,-0.031000137329101562,999.0,999.0,999.0,999.0,0.6630000152587883,0.6510008850097648,0.8640002288818351,0.6319998779296867,1.0109995880126945,0.5050000000000026,0.0010013580322265625,9.9945068359375E-4,0.0049991607666015625,0.018999099731445312,0.01399993896484375,38553572069105968,36.161852297819316,-3.55174701778802,18.597227096557617,0.0,1,1,1.675,SDSS,999.0
2.2858381271362305E-4,0.9997714161872864,0.0014000535011291504,0.9985999464988708,999.0,-0.2789990997314469,0.478000869750975,0.7569999694824219,0.3489990234375,0.15800094604492188,0.2569999694824219,0.14599990844726562,0.03199958801269531,0.0839996337890625,0.26799964904785156,1.1640004119873062,1.5479992828369156,1.950999160766603,2.109000106811525,1.6939991912841812,2.457999130249025,0.38599999999999923,0.0279998779296875,-9.9945068359375E-4,-0.008001327514648438,0.03899955749511719,0.00299835205078125,38554242083983247,35.05404792683777,-4.271513899663247,22.54657745361328,1.0,999,999,999.0,0,23.768999099731445
2.383589744567871E-4,0.9997616410255432,3.7407875061035156E-4,0.9996259212493896,1.1769999999999996,0.20700091552734534,0.7010003967285172,0.4939994812011719,0.5659999847412109,-0.1750011444091797,-0.14999961853027344,0.1639995574951172,999.0,999.0,999.0,999.0,1.5750008239746087,1.5890007629394525,1.4139996185302728,1.739000381469726,1.9799996032714837,0.32700000000000173,0.05200004577636719,-0.11600112915039062,0.05500030517578125,-0.029998779296875,-0.061000823974609375,36430015683900330,35.229865525959795,-6.026824869342915,20.250858306884766,0.0,1,1,1.234,SDSS,21.084999084472656
0.0010480880737304688,0.9989519119262695,0.011390447616577148,0.9886095523834229,999.0,999.0,999.0,999.0,0.3410015106201172,0.4959983825683594,0.319000244140625,0.0410003662109375,999.0,999.0,999.0,999.0,1.6210002136230486,1.981000823974611,2.4769992065429705,1.662000579833986,2.8180007171630876,-0.08600000000000207,0.27900123596191406,0.0970001220703125,0.25,0.29199981689453125,0.02700042724609375,38549165432662045,34.52821856048053,-3.838769203436776,21.108793258666992,0.0,1,1,0.751,SDSS,999.0
2.7292966842651367E-4,0.9997270703315735,0.01069629192352295,0.989303708076477,999.0,999.0,999.0,0.7329998016357422,0.7899990081787109,0.43900108337402344,0.06799888610839844,0.030000686645507812,999.0,999.0,999.0,999.0,1.2770000915527326,1.374999664306639,1.8140007476806623,1.3070007781982405,2.6039997558593733,0.39800000000000324,0.16699981689453125,0.21700096130371094,0.16900062561035156,0.23999977111816406,0.23999977111816406,38553430335178465,36.18570319379439,-3.8055459037913137,20.506370544433594,0.0,999,999,999.0,0,22.413999557495117
2.3800134658813477E-4,0.9997619986534119,3.267526626586914E-4,0.9996732473373413,999.0,0.5669994812011723,1.2570000152587895,0.6900005340576172,0.3040008544921875,0.1289997100830078,0.034999847412109375,0.04500007629394531,-0.2480010986328125,0.305999755859375,0.03500175476074219,1.0089990844726557,1.1019994964599604,1.1819994201660151,1.310999130249023,1.1469995727539057,1.6149999847412104,0.42900000000000205,0.017000198364257812,-0.09900093078613281,-0.02700042724609375,-0.0540008544921875,-0.13199996948242188,37494184025806562,36.788667714247744,-5.42605055463099,20.064998626708984,1.0,1,1,1.35,SDSS,21.131000518798828
2.3978948593139648E-4,0.9997602105140686,0.0011861324310302734,0.9988138675689697,0.6560000000000024,0.1509990844726552,0.3430004272460927,0.1920013427734375,0.12199974060058594,-0.005001068115234375,-0.016998291015625,-0.03900146484375,999.0,999.0,999.0,999.0,1.1310006561279309,1.0750009002685559,1.0699998321533215,1.0919991912841809,1.1919995727539074,0.5559999999999974,0.030000686645507812,0.042999267578125,0.03399848937988281,0.07400131225585938,-0.01200103759765625,37489369367467091,35.96290565904541,-5.630655462946015,18.532764434814453,1.0,1,1,1.345,SDSS,18.790000915527344
4.0668249130249023E-4,0.9995933175086975,0.004449725151062012,0.995550274848938,999.0,999.0,999.0,1.9160003662109375,0.36100006103515625,0.06299972534179688,0.055999755859375,0.13899993896484375,-0.05800056457519531,-0.07299995422363281,0.18600082397460938,0.0840000305175792,0.13900033569336046,0.3340000305175792,0.3969997558593761,0.2780002746582042,0.7579998168945323,0.0799999999999983,-0.011999130249023438,0.0039997100830078125,-0.010999679565429688,-0.022998809814453125,-0.034999847412109375,37489115964401620,36.257758947238756,-4.690294585866442,20.920978546142578,1.0,999,999,999.0,0,23.20800018310547
2.383589744567871E-4,0.9997616410255432,0.003935039043426514,0.9960649609565735,999.0,999.0,999.0,0.5339984893798828,0.2970008850097656,0.09499931335449219,0.2609996795654297,0.207000732421875,999.0,999.0,999.0,999.0,1.5489999999999995,2.017000411987304,2.1119997253417964,1.7560007324218745,2.409000610351562,-0.015999999999998238,0.13000106811523438,0.024000167846679688,0.25100135803222656,0.09799957275390625,0.015001296997070312,37485246198858773,34.00653426288657,-5.672456273028181,22.38751983642578,0.0,999,999,999.0,0,23.268999099731445
2.3120641708374023E-4,0.9997687935829163,2.1463632583618164E-4,0.9997853636741638,0.8829999999999991,1.0740005187988295,1.4070007019042983,0.33300018310546875,-0.018001556396484375,0.13199996948242188,0.12600135803222656,0.06099891662597656,-0.0039997100830078125,0.33699989318847656,0.44700050354003906,0.8059999237060538,1.5860006103515616,1.7730008850097647,1.9050008544921866,1.6469995269775382,1.8869992980957022,0.24600000000000222,0.10100173950195312,0.09800148010253906,0.10799980163574219,0.1340007781982422,0.049999237060546875,38553829767140363,35.78904405589634,-4.363970835588763,22.10283088684082,1.0,999,999,999.0,0,22.493999481201172
3.3986568450927734E-4,0.9996601343154907,0.005526840686798096,0.9944731593132019,999.0,999.0,999.0,0.41900062561035156,0.1420001983642578,-0.06599998474121094,0.207000732421875,0.16199874877929688,999.0,999.0,999.0,999.0,0.34800054931640645,0.7170000305175783,0.6510000457763674,0.5099992980957033,0.7930002441406252,0.12399999999999878,0.0030002593994140625,-0.05100059509277344,-0.048000335693359375,-0.09199905395507812,-0.07900047302246094,36430011388924215,35.27035505487131,-6.124635643924745,19.922849655151367,0.0,1,1,2.652,SDSS,20.363000869750977
4.0715932846069336E-4,0.9995928406715393,6.44385814666748E-4,0.9993556141853333,1.8999999999999986,0.7380003967285163,0.5120005645751959,-0.2259998321533203,0.09299850463867188,0.108001708984375,0.06099891662597656,-0.036998748779296875,-0.16900062561035156,0.2969989776611328,-0.09099960327148438,0.8800003051757805,0.9169990539550774,0.9409992218017571,1.049000930786132,0.8800003051757805,1.141999435424804,0.5120000000000005,0.029998779296875,-0.00299835205078125,-0.025999069213867188,0.0149993896484375,-0.01300048828125,37489373662436992,35.820216106672866,-5.448845355031207,19.915756225585938,1.0,1,1,1.57,SDSS,19.840999603271484
7.785558700561523E-4,0.9992214441299438,0.0219571590423584,0.9780428409576416,0.23799999999999955,0.10100024414062503,0.13999980163574222,0.03899955749511719,0.02700042724609375,-0.11400032043457031,0.805999755859375,-0.3810005187988281,999.0,999.0,999.0,999.0,1.199000854492187,1.624000091552734,1.5099997711181636,0.818000335693359,1.5370001983642574,0.21699999999999875,0.1510009765625,0.09300041198730469,0.07999992370605469,0.12900161743164062,-0.0149993896484375,37489365072503506,35.875718299391664,-5.799495393340632,19.775657653808594,0.0,1,1,0.354,SDSS,19.680999755859375
2.7865171432495117E-4,0.999721348285675,0.0014148950576782227,0.9985851049423218,999.0,0.699999252319337,0.5700000915527355,-0.12999916076660156,0.23600006103515625,-0.09000015258789062,-0.08699989318847656,0.21400070190429688,999.0,999.0,999.0,999.0,1.0379991912841788,1.1649999999999991,1.0749998474121085,1.2519998931884757,1.3109999084472648,0.31400000000000006,0.01399993896484375,-0.0149993896484375,0.01399993896484375,-0.13199996948242188,-0.04000091552734375,37489919123281030,35.10391561502077,-5.629037801303812,20.551010131835938,1.0,999,999,999.0,0,20.516000747680664
2.4753808975219727E-4,0.9997524619102478,4.571676254272461E-4,0.9995428323745728,1.2399999999999984,0.8720005035400398,0.828999328613282,-0.04300117492675781,0.09800148010253906,0.3599987030029297,-0.10499954223632812,0.1340007781982422,0.11800003051757812,0.3809986114501953,0.22900009155273438,0.6880005187988267,1.4159992523193345,1.4450004882812486,1.8049991912841783,1.5500000305175767,1.9030006713867174,0.33000000000000185,0.01300048828125,0.016998291015625,-0.0149993896484375,0.06699943542480469,-0.0019989013671875,37489111669435695,36.2020906434979,-4.82423474144325,22.694047927856445,1.0,999,999,999.0,0,23.05299949645996
2.6160478591918945E-4,0.9997383952140808,0.0010599493980407715,0.9989400506019592,999.0,999.0,999.0,0.006000518798828125,0.10000038146972656,0.069000244140625,0.06299972534179688,0.05699920654296875,999.0,999.0,999.0,999.0,2.0150006103515636,2.1349995422363293,2.2039997863769543,2.0719998168945324,2.304000167846681,0.3299999999999983,0.09399986267089844,0.04400062561035156,0.10899925231933594,0.1510009765625,0.005001068115234375,37489090194600559,36.30684292122555,-5.715409693247147,21.908367156982422,1.0,999,999,999.0,0,22.030000686645508
0.0011307597160339355,0.9988692402839661,0.005362212657928467,0.9946377873420715,2.179000000000002,-0.12700016784668122,-0.30899937438965,-0.18199920654296875,0.21899986267089844,-0.0279998779296875,0.1309986114501953,0.07200050354003906,-0.13100051879882812,0.09000015258789062,0.2550010681152344,1.0959995727539074,1.3100002746582042,1.5129993896484386,1.484999511718751,1.3820007781982433,1.7039993743896495,0.2079999999999984,-0.0020008087158203125,-0.03899955749511719,-0.017999649047851562,0.047000885009765625,-0.020999908447265625,37485113054893374,34.17613606562365,-5.300484378534729,20.806682586669922,0.0,1,1,1.043,SDSS,20.77400016784668
3.056526184082031E-4,0.9996943473815918,4.979372024536133E-4,0.9995020627975464,1.0889999999999986,0.675000732421875,1.280000274658203,0.6049995422363281,0.1789989471435547,-0.3299999237060547,0.2180004119873047,0.030000686645507812,999.0,999.0,999.0,999.0,1.7059996032714828,1.9540007019042953,1.6240007781982406,1.7360002899169906,1.8029997253417953,0.18100000000000094,0.05300140380859375,-0.04099845886230469,0.08799934387207031,0.1289997100830078,-0.016000747680664062,38549577749514555,33.96738951131377,-3.9971715222585185,20.88022804260254,0.0,1,1,1.268,SDSS,21.292999267578125
8.443593978881836E-4,0.9991556406021118,3.3402442932128906E-4,0.9996659755706787,999.0,999.0,1.0440001983642588,999.0,0.34799957275390625,-0.05699920654296875,-0.010999679565429688,0.12599945068359375,999.0,999.0,999.0,999.0,1.8149996643066402,1.9299994354248042,1.8730002288818355,1.940999114990234,2.2209998016357417,0.2190000000000012,0.08199882507324219,-0.05399894714355469,0.05399894714355469,0.2689990997314453,-0.034000396728515625,38553297191199230,36.435932297838015,-3.4557594076678857,21.867530822753906,0.0,999,999,999.0,0,999.0
8.49604606628418E-4,0.9991503953933716,7.453560829162598E-4,0.9992546439170837,999.0,999.0,999.0,999.0,0.11199951171875,0.26300048828125,-0.03600120544433594,-0.15200042724609375,999.0,999.0,999.0,999.0,1.5800007781982437,1.391999145507814,1.654999633789064,1.42800035095215,1.766999145507814,0.32299999999999685,0.04099845886230469,0.04199981689453125,0.06599998474121094,0.1660003662109375,-0.006000518798828125,38553718097992294,35.90840970540607,-3.1807642833034775,21.123302459716797,0.0,999,999,999.0,0,999.0
1.5592575073242188E-4,0.9998440742492676,0.02834475040435791,0.9716552495956421,1.2019999999999982,0.4000008544921876,0.9570000610351563,0.5569992065429688,0.39999961853027344,0.35900115966796875,0.22699928283691406,0.25499916076660156,0.30300140380859375,0.3269996643066406,0.279998779296875,0.385000869750975,1.2950007171630844,1.7769991607666,2.1360003204345688,1.549999877929686,2.535999938964842,0.02400000000000091,0.391998291015625,0.27499961853027344,0.40600013732910156,0.4090003967285156,0.13800048828125,37489648540356943,35.51652961783151,-5.3142047910082315,20.17813491821289,1.0,999,999,999.0,0,21.445999145507812
3.151893615722656E-4,0.9996848106384277,3.7539005279541016E-4,0.9996246099472046,1.6769999999999996,0.7999997558593748,1.5669999542236326,0.7670001983642578,0.3899993896484375,-0.03999900817871094,0.011999130249023438,0.2440013885498047,999.0,999.0,999.0,999.0,2.082999145507813,2.338999664306641,2.29900065612793,2.3270005340576176,2.6890000457763676,0.5030000000000001,0.04199981689453125,-0.012998580932617188,0.05000114440917969,-0.02500152587890625,-0.03299903869628906,36429873949983344,35.55170055082776,-6.212873241569449,20.385250091552734,0.0,999,999,999.0,0,21.444000244140625
3.9714574813842773E-4,0.9996028542518616,0.002467513084411621,0.9975324869155884,1.0539999999999985,0.7830003051757828,1.134000137329103,0.3509998321533203,0.023000717163085938,0.25,0.03399848937988281,0.18799972534179688,999.0,999.0,999.0,999.0,0.28200093078613264,0.5039991455078123,0.7539991455078123,0.4700006561279295,0.7769998626708983,0.33399999999999963,-0.005001068115234375,-0.004001617431640625,-0.011999130249023438,0.028001785278320312,0.01300048828125,38549298576649258,34.34208382353663,-4.050202514746231,21.24282455444336,1.0,1,1,1.8509368896484375,SDSS,21.81999969482422
0.0020673274993896484,0.9979326725006104,0.004281461238861084,0.9957185387611389,0.940999999999999,999.0,-0.21500094604492048,999.0,0.3170013427734375,0.4650001525878906,-0.6219997406005859,0.6609992980957031,999.0,999.0,999.0,999.0,0.5369998931884759,0.575999450683593,1.0409996032714837,1.197999191284179,1.3580009460449212,0.6960000000000015,0.020999908447265625,0.036998748779296875,-0.009000778198242188,0.049999237060546875,-0.03099822998046875,38553984385944093,35.54145075198408,-3.5601301790680684,22.80094337463379,0.0,999,999,999.0,0,999.0
2.697110176086426E-4,0.9997302889823914,0.012914836406707764,0.9870851635932922,999.0,999.0,999.0,0.4200000762939453,0.30100059509277344,0.20999908447265625,0.3120002746582031,0.2980003356933594,999.0,999.0,999.0,999.0,1.3649999694824224,1.975000579833985,2.184999664306641,1.6630003051757818,2.4860002593994146,0.10200000000000031,0.23600006103515625,0.1660003662109375,0.24300003051757812,0.33099937438964844,0.1660003662109375,37485400817691248,33.82032223643896,-4.7533297397177705,22.283355712890625,0.0,999,999,999.0,0,23.17300033569336
3.5834312438964844E-4,0.9996416568756104,5.890130996704102E-4,0.9994109869003296,1.4420000000000002,-0.451999877929687,-0.1949999084472651,0.2569999694824219,0.23699951171875,-0.10999870300292969,-0.05500030517578125,0.11800003051757812,-0.5260009765625,0.2970008850097656,0.3920001983642578,1.3999992675781243,1.5629993743896478,1.6259990997314446,1.516000396728515,1.6809994049072259,1.752999908447265,0.33200000000000074,0.007999420166015625,-0.020000457763671875,-0.022001266479492188,0.01399993896484375,-0.04400062561035156,37484833882005644,34.57106028046549,-5.5792176315516615,20.065975189208984,1.0,999,999,999.0,0,20.402999877929688
1.8972158432006836E-4,0.9998102784156799,0.0010138154029846191,0.9989861845970154,999.0,0.10800082397460997,0.9369993896484381,0.8289985656738281,-0.012998580932617188,0.11999893188476562,-0.06299972534179688,-0.03899955749511719,-0.2310009002685547,0.1680011749267578,0.026998519897460938,0.8330007476806642,0.7969995422363283,0.6950002593994142,0.8149991912841799,0.7579999847412111,0.8020006103515627,0.4430000000000014,-0.006999969482421875,-0.04000091552734375,-0.011999130249023438,0.034999847412109375,-0.019998550415039062,37485263378745285,34.053467194046455,-4.776188881922057,19.42034912109375,0.0,1,1,1.558,SDSS,20.31399917602539
1.9782781600952148E-4,0.9998021721839905,6.766319274902344E-4,0.9993233680725098,1.1429999999999971,0.265000808715822,0.7000002746582048,0.4349994659423828,0.3409996032714844,-0.011999130249023438,0.1829986572265625,0.030000686645507812,-0.009000778198242188,-0.06099891662597656,0.41899871826171875,1.037000885009764,1.385999908447264,1.5989992523193344,1.587000122070311,1.4160005950927719,1.9279997253417953,0.30400000000000205,0.06499862670898438,0.0039997100830078125,0.06500053405761719,0.12199974060058594,-9.9945068359375E-4,37484584773901983,34.887935143676486,-4.488108977549976,19.528873443603516,1.0,1,1,0.951,SDSS,20.24799919128418
3.579854965209961E-4,0.999642014503479,0.0015640854835510254,0.998435914516449,999.0,2.1930006256103525,3.287000488281251,1.0939998626708984,0.2199993133544922,0.18700027465820312,0.062000274658203125,0.008998870849609375,-0.2759990692138672,-0.04400062561035156,0.1770000457763672,0.7730004272460924,0.6300007781982409,0.7009999237060534,0.8880001983642565,0.6389996490478502,1.1079995117187487,0.4939999999999998,0.010000228881835938,-0.020999908447265625,-0.005001068115234375,0.009000778198242188,-0.017999649047851562,37489932008198158,35.100370602437074,-4.9527030526537485,19.124902725219727,1.0,1,1,1.772193193435669,SDSS,20.58099937438965
